projection_status,diagnostic_layer,diagnostic_class,edit_signature,target_count,source_type_count,total_occurrences,count_2020,count_2021,count_2022,count_2023,count_2024,count_2025,example_targets_json
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:L,57,57,180,16,43,41,21,28,31,"[""한궁말로"", ""팬클러베"", ""한글랄"", ""엔클렉쓰"", ""팬클러베서""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,CANDIDATE_ONLY:NG;RULE_ONLY:Y,26,26,178,28,33,39,25,33,20,"[""리액쎤"", ""오버액쎤"", ""리액쎠늘"", ""추우며는"", ""리액쎠니""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:N,24,24,171,24,31,19,35,29,33,"[""죽껜는데"", ""죽껜네"", ""학쌩이언는데"", ""죽껜는"", ""대학쌩이언는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:G;RULE_ONLY:G,61,62,170,15,61,43,18,10,23,"[""북끅꼼"", ""작꼭까가"", ""수록꼭까지"", ""작꼭까드리"", ""작꼭까를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;RULE_ONLY:Y;SUB:NG>N,20,20,167,13,49,18,16,34,37,"[""피료한가"", ""피료한가라는"", ""피료한가를"", ""피료한가에"", ""피료한가라고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:Y,84,84,156,20,29,32,23,20,32,"[""퇴근하며는"", ""퇴지카면"", ""은퇴하며는"", ""출퇴그뇽으로"", ""퇴지카면서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;SUB:NG>N,79,79,154,18,36,16,17,33,34,"[""복쩨인간"", ""악끼라든가"", ""역싸라든가"", ""축꾸라든가"", ""식삐라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:M>NG,57,57,153,12,32,25,29,28,27,"[""평파니"", ""불평불마니"", ""평범핻떤"", ""불평불마늘"", ""평파늘""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:N;RULE_ONLY:Y,74,76,148,24,33,23,22,24,22,"[""인냐에"", ""업껜냐"", ""인냐를"", ""핸냐에"", ""핻껜냐""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>B;SUB:N>L;RULE_ONLY:Y,21,21,143,19,17,28,18,16,45,"[""컵라며늘"", ""컵라며니"", ""컵라며니나"", ""컵라며는"", ""컵라며네""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:N,57,57,136,9,42,21,22,27,15,"[""취미연는데"", ""취지캔는데"", ""취핸는데"", ""춰썬는데"", ""춴는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>B;RULE_ONLY:Y,47,47,135,14,44,12,19,16,30,"[""입뼝"", ""십꼐"", ""타입뼐"", ""입꺼드뇨"", ""도입뙤면서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:T;SUB:D>W,37,37,133,18,19,9,20,15,52,"[""정년퇴지글"", ""정년퇴지카고"", ""정년퇴지칼"", ""명예퇴지글"", ""정년퇴이믈""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:K>G,32,32,133,9,18,11,17,42,36,"[""여녜기획싸"", ""계획썽"", ""계획써"", ""계획써를"", ""계획썽이""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:N>Y;RULE_ONLY:W,40,40,130,12,28,11,12,25,42,"[""말료되다"", ""능력꽈"", ""왈료된"", ""상상력꽈"", ""노동력꽈""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,single_candidate_unit_extra,CANDIDATE_ONLY:Y,18,18,129,11,42,16,15,30,15,"[""직쫑은"", ""접쫑은"", ""빅뺑은"", ""망낻똥생은"", ""업쫑은""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;RULE_ONLY:W,23,23,128,15,15,11,22,26,39,"[""맏꽈"", ""맏찝꽈"", ""매운맏꽈"", ""단맏꽈"", ""맏뽣떤""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:G,15,15,126,14,25,26,24,20,17,"[""퇴직끔"", ""퇴직끄믈"", ""퇴직끔도"", ""퇴직끄므로"", ""퇴직끄미""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:B>P;SUB:NG>N,91,91,123,10,37,16,16,25,19,"[""아핀가"", ""여핀가"", ""무르피라든가"", ""수핀가"", ""노피만큼""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:W,52,52,122,21,31,20,7,21,22,"[""취업꽈"", ""취미생화를"", ""취직꽈"", ""취미생화리"", ""취미생화레""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:W;SUB:E>AE,23,23,121,12,29,15,22,23,20,"[""생각뙈"", ""생각뙈요"", ""생각뙈서"", ""기록뙈"", ""생각뙌는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;RULE_ONLY:P;SUB:B>Y,46,46,116,19,16,26,14,22,19,"[""과리평"", ""괴로펴"", ""괴로펻떤"", ""괴로펴서"", ""괴로펴요""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:L;SUB:N>Y;SUB:N>NG,28,28,115,24,15,21,16,19,20,"[""촤령지"", ""촤령장"", ""촤령지가"", ""촤령장에"", ""촤령지도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:M>N,18,18,114,0,17,10,22,24,41,"[""올라인보다는"", ""올라인보다"", ""올라인보단"", ""실랑신부"", ""실랑신부를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:N>L;RULE_ONLY:G,12,12,111,28,24,15,19,13,12,"[""등록끔"", ""등록끔도"", ""등록끔대로"", ""삼락꽁워네"", ""동록끔""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:W;SUB:NG>N,45,45,109,10,19,20,11,28,21,"[""직꽌저기고"", ""직꽌하러"", ""객꽌저기고"", ""객꽌저기지"", ""객꽌시그로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:G;RULE_ONLY:Y;RULE_ONLY:W,29,29,109,7,30,18,9,16,29,"[""가족꼐획"", ""동맥꼉화"", ""직껼되다"", ""직껼되는"", ""직껼된""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:L;RULE_ONLY:Y,51,51,109,6,27,14,4,23,35,"[""펼력"", ""천펴닐률저긴"", ""펼리하죠"", ""펼리해젿꼬"", ""천펴닐률저그로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:D>T;SUB:NG>N,70,70,108,6,20,18,14,34,16,"[""티민가"", ""티비라든가"", ""티브이에닌가"", ""주태긴가"", ""저눤주태기라든가""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:Y;CANDIDATE_ONLY:Y,3,3,104,60,2,4,8,30,0,"[""혀래켱은"", ""겨묭은"", ""결벽쯩은""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>Y;RULE_ONLY:N,40,41,103,19,18,17,22,14,13,"[""부텬는데"", ""가텨인는"", ""버텬는데"", ""꼬텬는데"", ""부텨논는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:L;RULE_ONLY:Y,39,40,102,5,19,10,6,15,47,"[""컬렉쎤"", ""콜렉쎤"", ""플랟쓔즈"", ""할리몌고"", ""월료로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;SUB:M>B,4,4,101,13,21,17,23,15,12,"[""반갑꼬"", ""반갑꼬요"", ""한가롭꼬"", ""신기롭꼬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:G;RULE_ONLY:Y,50,50,98,15,19,10,19,15,20,"[""고려대학꾜"", ""휴학꼐"", ""경기고등학꾜"", ""시럽꼐고등학꾜"", ""휴직꼐""]"
hold_no_unanimous_exact_context_donor,contrast_review_required,single_contrast_within_acoustic_model_group,SUB:G>K,28,28,97,59,16,1,2,15,4,"[""심서킈"", ""심서킈가"", ""심서킈는"", ""손서킈"", ""심서킈도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>B;RULE_ONLY:M,4,5,97,5,17,32,11,12,20,"[""십쌈만"", ""입끔만"", ""입땀만"", ""잡꼭빰만""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:B;RULE_ONLY:G,6,6,95,17,26,11,9,16,16,"[""압빡깜"", ""압빡까메"", ""압빡깜도"", ""압빡까메도"", ""압빡까지""]"
hold_candidate_only_deletion_requires_policy,representation_review_required,run_length_difference_without_complete_length_support,CANDIDATE_ONLY:I,24,24,94,10,26,19,6,10,23,"[""시닙싸원"", ""그립씀니다"", ""깁씀니다"", ""빕쓰가"", ""빕쓰는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;SUB:NG>N,64,64,94,7,15,14,17,21,20,"[""적끄미라든가"", ""적끄민가"", ""학꾸니라든가"", ""막꾹쑤라든가"", ""식꾼가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;RULE_ONLY:P;SUB:B>Y,7,7,93,10,21,15,9,26,12,"[""건너펴네"", ""건너펴네서"", ""건너펴느로"", ""건너펴네도"", ""건너펴닌데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>N;RULE_ONLY:N,43,43,93,7,10,9,13,26,28,"[""검진반는"", ""추천반는"", ""하린반는"", ""검진바단는데"", ""전부연는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:L;RULE_ONLY:G;RULE_ONLY:L,14,14,90,7,18,17,19,12,17,"[""알록딸록"", ""알록딸로칸"", ""알록딸로카게"", ""알록딸로카고"", ""알록딸로캐서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:Y;SUB:NG>N,69,69,89,10,23,17,9,17,13,"[""글려기라든가"", ""발려동무린가"", ""훌련까지"", ""발려동무리라든가"", ""할류라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:JJ>D;RULE_ONLY:N;RULE_ONLY:Y,10,11,86,12,16,5,17,21,15,"[""읻껜냐"", ""읻껜느냐"", ""읻껜냐마는"", ""읻껜느냐라고"", ""읻껜냐만도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;RULE_ONLY:Y;RULE_ONLY:Y,48,48,85,8,15,13,11,15,23,"[""해썬냐면"", ""재미썬냐면"", ""뭐여썬냐면"", ""썬냐면"", ""뭐여썬냐며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>N;RULE_ONLY:EU_G,33,33,84,11,18,11,20,14,10,"[""엔부늬"", ""반신바늬하는"", ""반신바늬"", ""지인부늬"", ""신부늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:D;SUB:J>W,40,40,83,19,14,9,21,9,11,"[""노아둬"", ""가둬노코"", ""노아둬도"", ""도둬"", ""기어캐둳따가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:B,37,37,83,9,15,15,7,18,19,"[""계란덥빱"", ""협빠글"", ""협빠카고"", ""협빠카는"", ""협빠칸""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:NG,13,13,83,43,18,5,8,6,3,"[""겨우뢍국"", ""겨우뢍구근"", ""겨우뢍국또"", ""겨우뢍구글"", ""겨우뢍구기""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;SUB:NG>G;RULE_ONLY:W,37,37,82,15,18,17,21,4,7,"[""사회복찌학꽈"", ""재화릐학꽈"", ""화학꽁학꽈"", ""화학꽈"", ""귀족꽈""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:W;RULE_ONLY:W,43,43,81,16,22,16,7,7,13,"[""쉑쒝"", ""무여귀원회"", ""쉑쒝뻐거"", ""쉑쒝뻐거가"", ""보그퐈되고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,single_cross_group_substitution,SUB:AE>E,56,56,80,6,16,12,25,10,11,"[""재외궁민"", ""해외주시글"", ""해외여행이얻꺼든"", ""해외저긴"", ""처태외여행은""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>NG;SUB:M>B,6,6,80,7,19,16,13,7,18,"[""삼장법싸"", ""방법빠께"", ""방법빠께는"", ""방법빠껜"", ""방법뚜""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:N>S;SUB:E>AE,26,26,79,1,24,14,19,14,7,"[""폐쇄저긴"", ""폐쇄저그로"", ""폐쇄저기고"", ""폐쇄저기"", ""폐쇄저기기""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:J>D;SUB:NG>N,23,23,79,9,12,18,12,13,15,"[""맏찌빈가"", ""맏찌비라든가"", ""굳쯔라든가"", ""맏춘다든가"", ""나맏따든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>NG;SUB:K>G,12,12,79,19,13,9,10,13,15,"[""동백꼳"", ""동백꼬치"", ""동백꼬츨"", ""동백꼬츤"", ""동백꼳또""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:B;SUB:M>L;SUB:N>Y;RULE_ONLY:Y,12,12,78,1,15,1,5,21,35,"[""입려카면"", ""입려카며는"", ""입려카시면"", ""입려카셔도"", ""입력씨켜""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:H;RULE_ONLY:Y,30,30,78,16,20,8,9,15,10,"[""시러하며는"", ""시러핻꺼드뇨"", ""힘드러하며는"", ""그러하며는"", ""다하며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:Y;RULE_ONLY:Y,43,43,78,11,13,10,9,12,23,"[""펼쳐쓰면"", ""살펴보며뇨"", ""펼쳐져쓸"", ""펼쳐젿떤"", ""표현해쓰면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;SUB:E>AE;SUB:NG>N;RULE_ONLY:N,5,5,77,0,26,24,8,14,5,"[""괜찬켄네"", ""괜찬켄나"", ""괜찬켄는데"", ""괜찬켄니"", ""괜찬켄네라고""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,single_candidate_unit_extra,CANDIDATE_ONLY:NG,32,32,73,2,43,13,7,5,3,"[""심사위워느로"", ""심사위원드리"", ""심사위워니"", ""심사위워는"", ""심사위워늘""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;SUB:NG>G;RULE_ONLY:W,9,9,73,20,7,6,8,12,20,"[""한국때중으막빵물관"", ""한국꽈"", ""한국꽈는"", ""한국꽈의"", ""전국꿔느로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:N>Y;RULE_ONLY:Y,52,52,72,6,10,8,12,13,23,"[""종류며는"", ""종류거드뇨"", ""강려카죠"", ""동료라며는"", ""강려카며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:M>B,19,19,72,24,16,3,14,5,10,"[""껴입따"", ""껴입꼬"", ""차려입꼬"", ""껴입꺼나"", ""냉면집또""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;CANDIDATE_ONLY:I,9,9,71,3,7,9,6,11,35,"[""반갑씀니다"", ""돈갑쓸"", ""반갑씀니까"", ""반갑쓰루"", ""반갑쓸""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:Y;SUB:N>NG,13,13,71,3,24,16,6,15,7,"[""촤령차"", ""촤령도"", ""취향드리"", ""취향저긴"", ""취향드를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:NG>N;RULE_ONLY:W,7,7,70,7,12,4,4,17,26,"[""올라인과"", ""얼론과"", ""홀란과"", ""놀란과"", ""월론과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:H;SUB:K>Y;RULE_ONLY:Y,28,28,69,8,32,2,8,9,10,"[""박혀져서"", ""박혀지면"", ""박혀져쓸"", ""박혀져"", ""박혀지면서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:P;SUB:B>Y,17,17,67,9,16,14,9,8,11,"[""교통펴늘"", ""형펴늘"", ""교펴늘"", ""가정형펴니"", ""교통펴느로""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;RULE_ONLY:W;SUB:NG>N,37,37,66,8,13,11,12,7,15,"[""계회기라든가"", ""계회기신가요"", ""경과니라든가"", ""혀푀라든가"", ""계회긴가요""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>N;RULE_ONLY:L;RULE_ONLY:Y,13,13,66,2,5,31,5,14,9,"[""인플레이셔니"", ""인플레이셔늘"", ""인플레이셔네"", ""인플레이셔니나"", ""인플레이셔는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:W;RULE_ONLY:NG,23,23,65,3,26,15,4,9,8,"[""무뢍저수지"", ""으뢍리"", ""득쩌뫙을"", ""득쩌뫙도"", ""으뢍리를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:K>G,37,37,65,6,11,5,12,9,22,"[""규칙썽"", ""불규칙썽"", ""규칙쌍"", ""규칙썽이"", ""교육쌩""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>N;RULE_ONLY:L,20,20,65,1,9,5,20,8,22,"[""인플루언서드리"", ""인플루언서드른"", ""인플루언서드릐"", ""인플루언서드를"", ""인플루언서드리나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:Y;SUB:M>N,30,30,64,10,2,4,24,12,12,"[""훌련받꼬"", ""훌련바들"", ""실라면보다는"", ""훌련바든"", ""훌련버비라든지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:NG;SUB:M>P;SUB:B>Y,39,39,64,10,17,11,9,6,11,"[""쑥쏭편"", ""항공펴니"", ""항공펴늘"", ""양평여게"", ""임시방펴느로""]"
